candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,position,recovery_energy_required,sigma_min,velocity,zonotope_G,zonotope_center,zonotope_volume
"[-0.0062025366046895136, -0.0029312553123517554, 0.001037676152574528]",1,1.4769920110702515,-0.1637263032445731,0.548596397418904,-0.1637263032445731,-0.9582477959940948,2.4304367628798618,2.3335236806321347,26.295106517051277,36,0,36,"[-0.0062025366046895136, -0.0029312553123517554, 0.001037676152574528]",,1,"[-0.0011418312788009644, -0.0793120488524437, -0.0011696690926328301]",2.3335236806321347,OUTBOUND,"[2.7960010834836497, 0.9076766600177777, 1.0011862461237873]",3.2806024267196983,0.004000000189989805,"[0.0029400735513048643, 0.2146005799747272, 0.00021101566785518993]","[[0.0059079681523144245, 0.0, 0.0], [0.0, 0.0059079681523144245, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0011418312788009644, 0.0006879490101709962, -0.0011696690926328301]",1.116930889111245e-06
"[-0.005842577967289597, 0.003885552554673704, -0.0035770960620906695]",1,1.463497519493103,0.6796663665049301,0.7434135837296814,0.6796663665049301,-0.9603200980595094,2.43848068694721,2.2923700434169287,26.268973069416177,37,0,37,"[-0.005842577967289597, 0.003885552554673704, -0.0035770960620906695]",,1,"[-0.00011718645691871643, -0.07827004045248032, -0.0014816680923104286]",2.2923700434169287,OUTBOUND,"[2.796472246634565, 0.9506744870638166, 1.0011569073361164]",3.2945164553219635,0.004000000189989805,"[0.0017715579578469448, 0.21537769048566194, -0.0005044035445629441]","[[0.005853990558534861, 0.0, 0.0], [0.0, 0.005853990558534861, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.00011718645691871643, 0.0017299593891948462, -0.0014816680923104286]",1.0966145964630414e-06
"[0.0016788242612037836, 0.0004059866819112718, 0.0003468836024704019]",1,1.4498640298843384,-0.04774513022760672,0.36276201164187316,-0.04774513022760672,-0.9630406007322556,2.4471895596605093,2.2511792690677326,26.242840682461317,38,0,38,"[0.0016788242612037836, 0.0004059866819112718, 0.0003468836024704019]",,1,"[0.0010475722374394536, -0.0791558250784874, -0.000450742372777313]",2.2511792690677326,OUTBOUND,"[2.796860134711358, 0.9937581448945872, 1.0010629642992532]",3.308431028578777,0.004000000189989805,"[0.0021073228100877014, 0.2154588878220442, -0.0004350268240688637]","[[0.005799456499516964, 0.0, 0.0], [0.0, 0.005799456499516964, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0010475722374394536, 0.0008441776735708117, -0.000450742372777313]",1.0762782949313987e-06
"[0.003640040255442062, -0.0028302603300121294, 0.0031052876901047667]",1,1.436108946800232,-0.6760696173094983,0.772811064433072,-0.6760696173094983,-0.9584948146788607,2.456716561307144,2.210138294516523,26.21670761586886,39,0,39,"[0.003640040255442062, -0.0028302603300121294, 0.0031052876901047667]",,1,"[0.000189613361726515, -0.0791531577706337, -0.00045392673928290606]",2.210138294516523,OUTBOUND,"[2.7973544000784845, 1.0367933172523958, 1.0010380646882415]",3.3223464384156443,0.004000000189989805,"[0.0028353308611761135, 0.21489283575604176, 0.00018603071395208967]","[[0.005744436290115118, 0.0, 0.0], [0.0, 0.005744436290115118, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.000189613361726515, 0.0008468435844406486, -0.00045392673928290606]",1.0559535894572036e-06
"[0.0022071273733263903, 0.005716931080241802, 0.001991967127074319]",1,1.4222501516342163,0.7478175036935795,0.8168599530222401,0.7478175036935795,-0.9509082755061659,2.4670849876127083,2.169154610274873,26.1905732904994,40,0,40,"[0.0022071273733263903, 0.005716931080241802, 0.001991967127074319]",,1,"[-0.0013238632818683982, -0.07819585502147675, -0.0012985076755285263]",2.169154610274873,OUTBOUND,"[2.797965608798186, 1.079886223025209, 1.0011151101735736]",3.3362627316445677,0.004000000189989805,"[0.0032767563358413916, 0.21603622197209013, 0.0005844241393669535]","[[0.005689000710844994, 0.0, 0.0], [0.0, 0.005689000710844994, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0013238632818683982, 0.0018041441217064857, -0.0012985076755285263]",1.0356714028603164e-06
"[0.0011481874073180427, 0.004185947461837032, -0.00163150417447646]",1,1.408305287361145,0.7877144867530833,0.32943774510483664,0.7877144867530833,-0.9439966054619849,2.4782743829798686,2.1280862520659296,26.16443815963868,41,0,41,"[0.0011481874073180427, 0.004185947461837032, -0.00163150417447646]",,1,"[-0.00255306763574481, -0.07968950271606445, -0.0019333040108904243]",2.1280862520659296,OUTBOUND,"[2.7986439238135006, 1.1231771863688638, 1.0011993649179574]",3.3501799067853097,0.004000000189989805,"[0.003506393817305, 0.21687341146445754, 0.00025812330447166145]","[[0.005633221473544836, 0.0, 0.0], [0.0, 0.005633221473544836, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.00255306763574481, 0.00031049762037582695, -0.0019333040108904243]",1.015461975839571e-06
"[-0.008522153334327359, -0.0017011550682898451, -0.004147326078932218]",1,1.3942923545837402,0.1017422674220368,0.04419576109356557,0.1017422674220368,-0.9379505790903686,2.490037535750462,2.0870147794613736,26.138300220278666,42,0,42,"[-0.008522153334327359, -0.0017011550682898451, -0.004147326078932218]",,1,"[-0.0035528752487152815, -0.08095253258943558, -0.0015607374953106046]",2.0870147794613736,OUTBOUND,"[2.799174759510275, 1.1665178455603895, 1.0011680430572731]",3.3640979272405835,0.004000000189989805,"[0.0018019631504395284, 0.21653318045079958, -0.0005713419113147823]","[[0.0055771698243916035, 0.0, 0.0], [0.0, 0.0055771698243916035, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0035528752487152815, -0.0009525310015305877, -0.0015607374953106046]",9.953544122254243e-07
"[-0.0066120613798766, 0.0007790854030635688, -0.0024253371572077903]",1,1.3802297115325928,0.3949452069256592,-0.03148891592760448,0.3949452069256592,-0.943620733519589,2.5022006824012384,2.0459583893652153,26.112160684701106,43,0,43,"[-0.0066120613798766, 0.0007790854030635688, -0.0024253371572077903]",,1,"[-0.0016975079197436571, -0.08061686903238297, -0.00036816438660025597]",2.0459583893652153,OUTBOUND,"[2.799402910912765, 1.2098400633586108, 1.001005267931866]",3.378016732168216,0.004000000189989805,"[0.0004795508744642083, 0.2166889975314123, -0.0010564093427563404]","[[0.005520918872207403, 0.0, 0.0], [0.0, 0.005520918872207403, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0016975079197436571, -0.0006168668041937053, -0.00036816438660025597]",9.753774747878197e-07
"[-0.004302906818866612, -0.00521449013142849, 0.0015223103935696094]",1,1.3661350011825562,-0.5165763643150602,-0.8260582722697688,-0.5165763643150602,-0.9479840605519763,2.5148165128189435,2.00501059488157,26.086022214964718,44,0,44,"[-0.004302906818866612, -0.00521449013142849, 0.0015223103935696094]",,1,"[-7.428213575622067e-05, -0.08095722645521164, 0.0004737051494885236]",2.00501059488157,OUTBOUND,"[2.79941276295128, 1.2530735730622646, 1.000824432271186]",3.3919362452105033,0.004000000189989805,"[-0.00038103048930911414, 0.2156460995051266, -0.0007519472640424185]","[[0.005464540328830481, 0.0, 0.0], [0.0, 0.005464540328830481, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-7.428213575622067e-05, -0.0009572284761816263, 0.0004737051494885236]",9.555584483678103e-07
"[0.0029813051048518903, 0.005160277706706864, 0.0001726388162726587]",1,1.3520268201828003,0.6568846748431932,0.06547493944340735,0.6568846748431932,-0.9505599226470488,2.5280834133897976,1.9641530776825817,26.059883805624388,45,0,45,"[0.0029813051048518903, 0.005160277706706864, 0.0001726388162726587]",,1,"[0.0011206797789782286, -0.07953067868947983, 0.0002282938949065283]",1.9641530776825817,OUTBOUND,"[2.7993961829555154, 1.2963059985174241, 1.0006774955947029]",3.4058563815697425,0.004000000189989805,"[0.0002152305316612639, 0.21667815504646795, -0.0007174195007878867]","[[0.005408107303082943, 0.0, 0.0], [0.0, 0.005408107303082943, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0011206797789782286, 0.0004693190276157111, 0.0002282938949065283]",9.359240493722609e-07
"[0.004469394647329669, 0.0037327604380808926, 0.003598127475181086]",1,1.3379231691360474,0.2985940939842237,-0.9541079955564006,0.2985940939842237,-0.9449841937355333,2.542215842457074,1.923282330080508,26.03374631898942,46,0,46,"[0.004469394647329669, 0.0037327604380808926, 0.003598127475181086]",,1,"[0.00030249429983086884, -0.08100798726081848, 0.0003268917207606137]",1.923282330080508,OUTBOUND,"[2.7995286169547944, 1.3397162847354793, 1.000605974244049]",3.4197770535810017,0.004000000189989805,"[0.0011091094611271977, 0.21742470713408413, 2.2059942483304996e-06]","[[0.005351692903786898, 0.0, 0.0], [0.0, 0.005351692903786898, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.00030249429983086884, -0.001007984159514308, 0.0003268917207606137]",9.164998004962399e-07
"[-0.006284133913990291, 0.002196300997485547, 0.0006994898108749568]",1,1.323842167854309,0.6258746346403877,-0.6837707087833633,0.6258746346403877,-0.9366986822273357,2.5570141482154503,1.882401498357216,26.00760753991444,47,0,47,"[-0.006284133913990291, 0.002196300997485547, 0.0006994898108749568]",,1,"[-0.001081370166502893, -0.08226343989372253, -0.0006090626120567322]",1.882401498357216,OUTBOUND,"[2.79962475616874, 1.3832451521822458, 1.000620405239116]",3.433698174995394,0.004000000189989805,"[-0.00014771732167086064, 0.21786396733358124, 0.00014210395642332187]","[[0.00529536884278059, 0.0, 0.0], [0.0, 0.00529536884278059, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.001081370166502893, -0.002263443311676383, -0.0006090626120567322]",8.973098601927632e-07
"[0.0026782702479361234, -0.0013470162191535336, 0.000641047248772673]",1,1.3098020553588867,-0.7139491715483568,-0.9553029220974428,-0.7139491715483568,-0.9409064797673354,2.5724028190796693,1.8416007200275488,25.98146757874195,48,0,48,"[0.0026782702479361234, -0.0013470162191535336, 0.000641047248772673]",,1,"[0.0005820480873808265, -0.08320727199316025, -0.0008193507674150169]",1.8416007200275488,OUTBOUND,"[2.799648778109365, 1.426791005324579, 1.0006616469753762]",3.44761955534193,0.004000000189989805,"[0.0003879367279163641, 0.21759456408975053, 0.00027031340617785643]","[[0.005239208694547415, 0.0, 0.0], [0.0, 0.005239208694547415, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0005820480873808265, -0.0032072749454528093, -0.0008193507674150169]",8.783778753240767e-07
"[0.0014096268747360802, -0.004960342828231852, -0.004865594692805476]",1,1.295820951461792,-0.7245522886565046,-0.8674465231117753,-0.7245522886565046,-0.9348186985341449,2.5884611539127484,1.8010756293188117,25.955327968555142,49,0,49,"[0.0014096268747360802, -0.004960342828231852, -0.004865594692805476]",,1,"[-0.00019188952865079045, -0.08317596465349197, -0.001040085800923407]",1.8010756293188117,OUTBOUND,"[2.799754557992443, 1.4702107112859644, 1.0006183977627556]",3.4615410023415967,0.004000000189989805,"[0.0006698621028635801, 0.21660249552410415, -0.0007028055323832389]","[[0.005183284170925617, 0.0, 0.0], [0.0, 0.005183284170925617, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.00019188952865079045, -0.0031759636476635933, -0.001040085800923407]",8.597259579801175e-07
"[-0.0012486455889978488, -0.0054224048821564135, 0.0035385687359774124]",1,1.281916856765747,-0.6988006073364003,-0.7529772241240668,-0.6988006073364003,-0.9295722984109283,2.6050664273156494,1.7608827329834158,25.929188147188608,50,0,50,"[-0.0012486455889978488, -0.0054224048821564135, 0.0035385687359774124]",,1,"[-0.0006923649343661964, -0.0820067748427391, 0.0003655299951788038]",1.7608827329834158,OUTBOUND,"[2.799863557501236, 1.513422762293142, 1.0005486080309984]",3.475462520627847,0.004000000189989805,"[0.0004201329850640103, 0.21551801454767286, 4.908214812243705e-06]","[[0.00512766744941473, 0.0, 0.0], [0.0, 0.00512766744941473, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0006923649343661964, -0.002006773604080081, 0.0003655299951788038]",8.413751970692829e-07
,1,,,,-0.9272974341719004,-0.9272974341067977,2.6215556153411237,1.722414655331058,25.903048538421924,51,0,51,"[-0.00045174368032584763, -0.08050055125531581, -0.0005554795317355732]",NO_GENERATOR_SET,0,"[-0.0004517436900641769, -0.08050055056810379, -0.0005554795498028398]",1.722414655331058,RETURN,"[2.7999385492246422, 1.5549163541775703, 1.0005384800833261]",3.489384110748312,,"[0.0003297842489988408, 0.1994179042966097, -0.00010618769153487094]",,,
,1,,,,-0.9241683132715917,-0.9241683132861847,2.6372444817547267,1.6870500791924834,25.9050132256088,52,0,52,"[-0.00040024717324080273, -0.08025398878825585, -0.0003898173151773123]",RECOVERY_TAKEOVER,0,"[-0.0004002471687272191, -0.08025398850440979, -0.0003898173163179308]",1.6870500791924834,RETURN,"[2.799996501130977, 1.593194855261127, 1.0005094461987154]",3.4751969996543037,,"[0.00024973481435068025, 0.18336710653895852, -0.0001841511545703334]",,,
,1,,,,-0.9211174170171926,-0.92111741705617,2.6520136644979173,1.6547576188584512,25.906966685885656,53,0,53,"[-0.0003461298710679969, -0.08006137301110093, -0.0002516345823169352]",RECOVERY_TAKEOVER,0,"[-0.0003461298765614629, -0.08006137609481812, -0.00025163457030430436]",1.6547576188584512,RETURN,"[2.8000395254964254, 1.6282670491086968, 1.000467583276155]",3.46103724448634,,"[0.00018050884013708085, 0.16735483193673834, -0.00023447807103372045]",,,
,1,,,,-0.9181662557996185,-0.9181662557394124,2.665756783891622,1.6255075042880347,25.908909587497703,54,0,54,"[-0.0002922378726175207, -0.07991638241556255, -0.00013931397670771727]",RECOVERY_TAKEOVER,0,"[-0.00029223787714727223, -0.07991638034582138, -0.00013931398279964924]",1.6255075042880347,RETURN,"[2.8000697825070007, 1.660139687847733, 1.000417901382414]",3.4469041318752116,,"[0.0001220612656135767, 0.15137155545362582, -0.0002623408663752639]",,,
,1,,,,-0.9153404359648045,-0.9153404360277335,2.678379512841894,1.5992716790991877,25.910842532426397,55,0,55,"[-0.00024066827885985581, -0.07981243407824126, -5.0624169488562706e-05]",RECOVERY_TAKEOVER,0,"[-0.00024066827609203756, -0.0798124372959137, -5.062417039880529e-05]",1.5992716790991877,RETURN,"[2.800089381394546, 1.6888177502568933, 1.0003644207257492]",3.4327970303946826,,"[7.392760984160554e-05, 0.13540906863797758, -0.00027246570027297643]",,,
,1,,,,-0.9126689521890281,-0.9126689521617846,2.689798785120529,1.5760239504201348,25.912766094016952,56,0,56,"[-0.00019288004832442078, -0.07974301494549407, 1.7031254633007584e-05]",RECOVERY_TAKEOVER,0,"[-0.00019288004841655493, -0.07974301278591156, 1.7031254174071364e-05]",1.5760239504201348,RETURN,"[2.800100309315548, 1.7143047036855787, 1.0003102682107872]",3.4187153427614216,,"[3.5351600176721385e-05, 0.11946046564887877, -0.00026905944934637493]",,,
,1,,,,-0.9101832777435742,-0.9101832776946491,2.6999421291137935,1.5557401900030075,25.914680818141395,57,0,57,"[-0.00014980155579546274, -0.07970192418944134, 6.641501829775693e-05]",RECOVERY_TAKEOVER,0,"[-0.00014980156265664846, -0.07970192283391953, 6.641502113780007e-05]",1.5557401900030075,RETURN,"[2.800104383604467, 1.7366027583315655, 1.000257784621284]",3.4046585041891073,,"[5.391289017628836e-06, 0.1035200808109905, -0.00025577644568682353]",,,
,1,,,,-0.9079162834393512,-0.9079162834132065,2.70874711435293,1.5383985790508525,25.916587224133238,58,0,58,"[-0.00011193140909186456, -0.07968344006238456, 0.0001003024026776566]",RECOVERY_TAKEOVER,0,"[-0.00011193141108378768, -0.07968343794345856, 0.00010030240082414821]",1.5383985790508525,RETURN,"[2.8001032232340886, 1.755713105692516, 1.0002086353802]",3.3906259808969943,,"[-1.6994992800744078e-05, 0.08758339279851358, -0.00023571596515129222]",,,
,1,,,,-0.9059010300129411,-0.9059010300012228,2.716160899015038,1.5239798834170946,25.91848580557928,59,0,59,"[-7.94302441676923e-05, -0.07968242420586741, 0.0001213669710118139]",RECOVERY_TAKEOVER,0,"[-7.943024684209377e-05, -0.07968242466449738, 0.00012136696750530973]",1.5239798834170946,RETURN,"[2.8000982356306454, 1.7716361357681014, 1.00016391952659]",3.376617268729197,,"[-3.288104163428254e-05, 0.0716469079573401, -0.00021144257094892944]",,,
,1,,,,-0.9041694898753802,-0.9041694898725401,2.7221398680148226,1.512467741476621,25.920376997043157,60,0,60,"[-5.220217235759781e-05, -0.07969437550381002, 0.000132100072738606]",RECOVERY_TAKEOVER,0,"[-5.220217281021178e-05, -0.07969437539577484, 0.00013210007455199957]",1.512467741476621,RETURN,"[2.8000906153788714, 1.7843716298494932, 1.0001242730138549]",3.3626318918518,,"[-4.33214761058021e-05, 0.055708032856578105, -0.00018502255640120822]",,,
,1,,,,-0.9027512614183267,-0.9027512614175152,2.7266493530097486,1.503848944252168,25.92226124494574,61,0,61,"[-2.9965312323438408e-05, -0.07971544444413503, 0.0001347585651068217]",RECOVERY_TAKEOVER,0,"[-2.996531293320004e-05, -0.07971544563770294, 0.0001347585639450699]",1.503848944252168,RETURN,"[2.8000813517774037, 1.793918927531926, 1.0000899636738767]",3.3486694015039826,,"[-4.931453857048978e-05, 0.0397649439677511, -0.0001580708433798439]",,,
,1,,,,-0.9016723418644974,-0.9016723418646899,2.7296634274146143,1.498113686430344,25.92413898071487,62,0,62,"[-1.2311423405185093e-05, -0.07974241768221006, 0.00013133550685507853]",RECOVERY_TAKEOVER,0,"[-1.2311423233768437e-05, -0.0797424167394638, 0.00013133550237398595]",1.498113686430344,RETURN,"[2.8000712426412213, 1.800277067971832, 1.0000609762153378]",3.3347293747868263,,"[-5.1776823251526805e-05, 0.023816460431309087, -0.00013180374200882819]",,,
,1,,,,-0.9009540227743729,-0.9009540227745246,2.731164771235016,1.4952557677265998,25.926010610822352,63,0,63,"[1.2449113306458058e-06, -0.0797726811710973, 0.00012354902347451043]",RECOVERY_TAKEOVER,0,"[1.2449113455659244e-06, -0.07977268099784851, 0.00012354901991784573]",1.4952557677265998,RETURN,"[2.8000609121747977, 1.803444906434672, 1.0000370864474057]",3.320811413479411,,"[-5.1527840985397644e-05, 0.007861924197089625, -0.0001070939373139261]",,,
